source,transaction,property_id,link,property_name,description,address_street,address_town,address_zrea,room_number,floor_area,building_status,year_of_construction,year_of_top,floor,energ_cert,price,price_area,photo_url_1,photo_url_2,photo_url_3,operating_costs,energy_costs
nehnutelnosti_sk,prenajom,JuMfA57YrZc,https://www.nehnutelnosti.sk/detail/JuMfA57YrZc/na-prenajom-3-izbovy-so-samostatnym-vstupom-v-rodinnom-dome,NA PRENÁJOM 3 IZBOVÝ SO SAMOSTATNÝM VSTUPOM V RODINNOM DOME,NA PRENÁJOM 3 IZBOVÝ SO SAMOSTATNÝM VSTUPOM V RODINNOM DOME,Piešťanská,Košice,"Západ, okres Košice II",3,104.0,Novostavba,,,,,750.0,721.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/3Y7XjjMTl_fss?st=RAHgLs5VPKufqTnXyzdnB-DR9_N8qUv5mE5VS-tucc4&ts=1760475212&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/RqzdA6cvk_fss?st=Gj8fMh-Qw_cAKbYbd2GryDSk1s5gvtdLRJsfqikNOWQ&ts=1760475213&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/6XWm7BBu0_fss?st=0jyv2I9L5tnK-3Rw4uaEhpRP6USPsw8QIVhtcpJO54M&ts=1760475214&e=0,,
nehnutelnosti_sk,prenajom,Ju6ALWyHKHj,https://www.nehnutelnosti.sk/detail/Ju6ALWyHKHj/prenajom-utulneho-1-izboveho-bytu-na-terase--humenska-ulica,Prenájom útulného 1-izbového bytu na Terase – Humenská ulica,Prenájom útulného 1-izbového bytu na Terase – Humenská ulica,Humenská,Košice,"Západ, okres Košice II",1,35.0,,,,,nie je,550.0,1571.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/2F_dtjVGj_fss?st=N9k_xMiRYQv31FUytJ5N-69YpUAEKUxC04db37hwue8&ts=1761683358&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/MgrQ1qeOV_fss?st=u_NH2BysUkNzr6jthjByztwhwpSNz6IcgaiY3C1vtLw&ts=1761683360&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/6jRIYef5T_fss?st=lt2KKoRASFGv66BqbZzf6axYVusOK9Er0aQnehPOmcA&ts=1761683361&e=0,,
nehnutelnosti_sk,prenajom,Ju-s8HlZPdr,https://www.nehnutelnosti.sk/detail/Ju-s8HlZPdr/na-prenajom-3-izbovy-bytl-berlinska-ull-kosice---sidlisko-tahanovce,"Na prenájom 3-izbový byt, Berlínska ul., Košice - sídlisko Ťahanovce","Na prenájom 3-izbový byt, Berlínska ul., Košice - sídlisko Ťahanovce",Berlínska,Košice,okres Košice I,3,80.0,Novostavba,,,,,700.0,875.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/JvbdaQj-Z_fss?st=FPy9Ac6U4vFMDHitVexuyHTun2kviuROvm2cmUo1B9I&ts=1758796452&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/dqluuHXjN_fss?st=flR2jgtYQmAkkYssfg-ub-_PubJSLXonbncsv66YRqI&ts=1758796454&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/N6rMNKUpj_fss?st=VmwSbLjor9drYB9OLGPghnBKc0n5YVbYKsT5PnaAcsw&ts=1758796454&e=0,,
nehnutelnosti_sk,prenajom,Ju6df7pqfBl,https://www.nehnutelnosti.sk/detail/Ju6df7pqfBl/3-izbovy-byt-v-centre-mestal-vratna-ull-kosice,"3 IZBOVÝ BYT V CENTRE MESTA, VRÁTNA UL., KOŠICE","3 IZBOVÝ BYT V CENTRE MESTA, VRÁTNA UL., KOŠICE",Vrátna,Košice,"Staré Mesto, okres Košice I",3,96.0,,1960.0,,1/1,nie je,1500.0,1563.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsocHVzLzFBSE1CeGRPcF9mc3MsY2VudGVyLGNlbnRlciwwLDIwLDIwKS9qdWw=/bj04n5MUK_fss?st=nsjITZgwhF-yvy9F5gFWMgs8ixXJ5DLCO4A9AXVV9VQ&ts=1762523101&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMvMUFITUJ4ZE9wX2ZzcyxjZW50ZXIsY2VudGVyLDAsMjAsMjApL2p1bA==/whdDIFcgN_fss?st=rBMu1FxbtuNgBajZOtMCde1DLlS5AaHqlK72a06hPNQ&ts=1762523102&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMvMUFITUJ4ZE9wX2ZzcyxjZW50ZXIsY2VudGVyLDAsMjAsMjApL2p1bA==/Sj6jV8Uy__fss?st=nZtUtxW67HHZMjDRF5G2b0xjQ9dFctVYLh-mE_44xr0&ts=1762523101&e=0,,
nehnutelnosti_sk,prenajom,JuJxKRr6ASH,https://www.nehnutelnosti.sk/detail/JuJxKRr6ASH/prenajom--moderny-2-izbovy-byt-na-krivej-ul--nove-byvanie-v-centre--kompletne-zariadeny,PRENÁJOM | MODERNÝ 2-izbový byt na Krivej ul. | Nové bývanie v CENTRE | KOMPLETNE ZARIADENÝ,PRENÁJOM | MODERNÝ 2-izbový byt na Krivej ul. | Nové bývanie v CENTRE | KOMPLETNE ZARIADENÝ,Krivá,Košice,"Juh, okres Košice IV",2,35.0,,,,,nie je,850.0,2429.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/BP_gdmyvs_fss?st=YR6_RYuNEvHzlb6bKu6dL-KeonDMjXOyD32R2nFuXLA&ts=1758227323&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/Iy6bJ-0AB_fss?st=D2CyPkn2MeTTW67QvdOsiZ1Hi3j7VeFroc0iKgcTrBg&ts=1758227320&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/SfVBW4_Ia_fss?st=uFLktDd6W6X6Y0UfCUIzbnF2RPfTyCSclgxHQFw2f0A&ts=1758227321&e=0,,
nehnutelnosti_sk,prenajom,JuE6Il7VXRn,https://www.nehnutelnosti.sk/detail/JuE6Il7VXRn/prenajom-kysucka-1izb-byt---novostavba---pre-dvoch---loggia---zariadeny,PRENÁJOM KYSUCKÁ 1IZB. BYT - NOVOSTAVBA - PRE DVOCH - LOGGIA - ZARIADENÝ,PRENÁJOM KYSUCKÁ 1IZB. BYT - NOVOSTAVBA - PRE DVOCH - LOGGIA - ZARIADENÝ,Kysucká,Košice,"Západ, okres Košice II",1,21.0,,,,4/12 + výťah,nie je,600.0,2857.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/lXmdWXeTx_fss?st=OIwlEWWj0f0RtyLZrhgJhj8s_22P2VUlE3WF6Lfd_oQ&ts=1760271133&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/p2jTS2F3S_fss?st=pn-7UfmtTTbMX2FoBOPXkcb5mSuqiQj6daU-qpHnAZo&ts=1760271133&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/z9JeVSPnx_fss?st=AO4zFWbOmht_t-gmHoPP54ZeP9YJ5Wjy9kRq1zYHtyI&ts=1760271131&e=0,,
nehnutelnosti_sk,prenajom,Juu_uHaAgOs,https://www.nehnutelnosti.sk/detail/Juu_uHaAgOs/3-izbovy-luxusny-apartman-na-prenajoml-ulica-mlynskal-kosice---stare-mesto,"3 izbový luxusný apartmán na prenájom, ulica Mlynská, Košice - Staré mesto","3 izbový luxusný apartmán na prenájom, ulica Mlynská, Košice - Staré mesto",Mlynská,Košice,"Staré Mesto, okres Košice I",3,93.0,,,,4/5,nie je,1380.0,,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/eRE5-p73y_fss?st=MCZYNVCFugZFe9InD7PJ2-4jtdmc5roknHzk4NZdgK4&ts=1757679474&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/hGw29EsXD_fss?st=HXG8OMGYLMD-9V8k1vvwhIIas0MQjwTB8bM-0XfNrDA&ts=1757679475&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/Xz6WSe3sHV_fss?st=I2Z2Q27WuKukBTH88ZWId1gxKHn0IKCOAYW_i5gxiwQ&ts=1757679475&e=0,,
nehnutelnosti_sk,prenajom,JuCIsdpmQgh,https://www.nehnutelnosti.sk/detail/JuCIsdpmQgh/prenajate--stylovy-2-izbovy-byt-s-krasnym-vyhladom-na-mesto--idanska-ull-kosice--juh,"PRENAJATÉ | ŠTÝLOVÝ 2-izbový byt s krásnym výhľadom na mesto | Idanská ul., Košice – Juh","PRENAJATÉ | ŠTÝLOVÝ 2-izbový byt s krásnym výhľadom na mesto | Idanská ul., Košice – Juh",Idanská,Košice,"Západ, okres Košice II",2,42.0,,,,6,nie je,850.0,2024.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/AXBTJsR0t_fss?st=hG5GGJUBuKeBkYtBYDKrjOurjreXzRLad6aHkmyt-bo&ts=1760367258&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/j385CllxZD_fss?st=QBKI-GqvX92VCU8BKASIT3Omzszvnh8jlAUrhdqvJUY&ts=1760367260&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/mRnHjk2Lm_fss?st=iKdVTOXKjMch0izG98AHAdeFQUTp0fDiKu31lQiOJug&ts=1760367260&e=0,,
nehnutelnosti_sk,prenajom,JuuIm83E3xY,https://www.nehnutelnosti.sk/detail/JuuIm83E3xY/na-prenajom-priestranny-podkrovny-bytl-poziarnicka-ulical-kosice---juh,"NA PRENÁJOM PRIESTRANNÝ PODKROVNÝ BYT, POŽIARNICKÁ ULICA, KOŠICE - JUH","NA PRENÁJOM PRIESTRANNÝ PODKROVNÝ BYT, POŽIARNICKÁ ULICA, KOŠICE - JUH",Požiarnická,Košice,"Juh, okres Košice IV",2,140.0,,,,2/2,nie je,1200.0,857.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/vi0K0gfKX_fss?st=RLVNlGncOJ2NzDlz3Y6zYJGlgdN-6ymWZ7E-rKMp3xE&ts=1756281753&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/JUqTrxf_S_fss?st=xKh9CYi43KEVr_uui1zj0fUMGcmKPW9Mm3JN5I1nGlI&ts=1756281755&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/eQyp5O2F5_fss?st=lxMqKTcIEvDKORGT2bBGA1aGVGGeHRbMaK54QeIcOzE&ts=1756281756&e=0,,
nehnutelnosti_sk,prenajom,JuxVFC2PXOD,https://www.nehnutelnosti.sk/detail/JuxVFC2PXOD/na-prenajom-2-izbovy-byt-v-novostavbe-povrazy,Na prenájom 2-izbový byt v novostavbe Povrazy,Na prenájom 2-izbový byt v novostavbe Povrazy,Košice-Sídlisko KVP,Košice,okres Košice II,2,,,,,,,890.0,1745.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9uZWg=/cMVVMBIv1v_fss?st=IruTxg1o22XofxBcxll2MKbcsyYho0Ix_PeEnMPQ6yU&ts=1762508187&e=0,https://img.unitedclassifieds.sk/foto/Zml0LWluLzQzMHgxMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/__0Lw3IAI_fss?st=unojQ4gq049OWxbo_26iOKte8jhwFmWhRyJh2eNAD4o&ts=1754727811&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzQzMHgxMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL25laA==/dMxPT2EcA_fss?st=7piZkcN97hcNRNOtkwNV0cPiOXZoShZ95coT_lDcZek&ts=1760281510&e=0,,
nehnutelnosti_sk,prenajom,JuEfr-HUFiJ,https://www.nehnutelnosti.sk/detail/JuEfr-HUFiJ/na-prenajom-1-izbovy-byt-pri-auparku---volny-ihned,Na prenájom 1 izbový byt pri auparku - Voľný Ihned,Na prenájom 1 izbový byt pri auparku - Voľný Ihned,Košice-Juh,Košice,"Juh, okres Košice IV",1,38.0,,2024.0,,5/9,nie je,650.0,1711.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/GRsXb7Ohl_fss?st=CHJ6h49gEq_B4g0fxndkXcY8MdwzX1vOrhEiQTVc744&ts=1762081788&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/6vuYqjKAU_fss?st=A7Ch8D4AdxL6PtbyD9Taot9W8afmvIkLrinsyxlAjns&ts=1762080202&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/YZdKQ3IQm_fss?st=6CtWr995bMxtBuYH19QV6k0_CznBqhk8c14azLnXLrs&ts=1762080200&e=0,,
nehnutelnosti_sk,prenajom,JuClcRf-tV9,https://www.nehnutelnosti.sk/detail/JuClcRf-tV9/prenajom-1-izbovy-byt-l-36-m2-lkosice-saca-lucnovska,"PRENÁJOM 1 IZBOVÝ BYT , 36 m2 ,KOŠICE-ŠACA ,UČŇOVSKÁ","PRENÁJOM 1 IZBOVÝ BYT , 36 m2 ,KOŠICE-ŠACA ,UČŇOVSKÁ",Učňovská,Košice,"Šaca, okres Košice II",1,36.0,Novostavba,,,3/8 + výťah,,600.0,1667.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/QhsGMOTde_fss?st=Q2QUIhppkuZ1WlMEvrhUuOowbfGx0E_j6ethSy0OvYc&ts=1759745449&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/YMpfr4mwX_fss?st=RHojGof42Gla1b54CSDd8Iydbdwjr3bUG6zjFKZlpY4&ts=1759745450&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/T-hd62dJQ_fss?st=Sc9Vu3c7XnpCYLH60HMMOLQqG7ksjTreihKPxcA79WU&ts=1759745450&e=0,,
nehnutelnosti_sk,prenajom,JuBUrzXqTOF,https://www.nehnutelnosti.sk/detail/JuBUrzXqTOF/na-prenajom-krasny-1l5-izb-byt,"Na prenájom krásny 1,5 izb. byt","Na prenájom  krásny 1,5 izb. byt",Havanská,Košice,okres Košice I,1,40.0,Novostavba,1994.0,,4/8 + výťah,nie je,570.0,1425.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/Ndywn1UIX_fss?st=wJUfi51EG799uujya36Zwd0Oa8oxMN1mBqMwDGhxs2c&ts=1762505497&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/_-8ZPJhZ0_fss?st=Ya4K_CKbN8Ma6oxmdevzPDYrccAFwY8GCoX7VdLMzXs&ts=1762505497&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/bInCcXFuP_fss?st=VGjjnoYdeh0QkWRnHc4kZdzXV2GJKv_rqQrShhc32p0&ts=1762505498&e=0,,
nehnutelnosti_sk,prenajom,Ju15oJAdKyL,https://www.nehnutelnosti.sk/detail/Ju15oJAdKyL/na-prenajom-3-izbovy-byt-po-kompletnej-rekonstrukcii-na-pribinovej-ulici-v-kosiciach,Na prenájom 3 izbový byt po kompletnej rekonštrukcii na Pribinovej ulici v Košiciach,Na prenájom 3 izbový byt po kompletnej rekonštrukcii na Pribinovej ulici v Košiciach,Pribinova,Košice,"Staré Mesto, okres Košice I",3,112.0,,,,2 + výťah,,1500.0,1339.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/noXGv_cqe_fss?st=c2Qu2hG0UjBUdxORCNNQDjyZYA9wWM_6rPkMwTMrkOs&ts=1762503058&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/BqcdlBYhb_fss?st=cet2tp0Lg0dkt4aVoywCZVVHtqaEF6WdsYfGKJ9qT2Y&ts=1762503058&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/0F9nA7PGf_fss?st=LMLegjfxU13p3XcbBk-_oqQSpXUBOij2JI7iEUupU4s&ts=1762503060&e=0,,
nehnutelnosti_sk,prenajom,JuM2nMcqhK9,https://www.nehnutelnosti.sk/detail/JuM2nMcqhK9/kvp-pekny-tehlovy-3-izb-byt-novostavba-ulica-na-grunte70-m2loggia,KVP: pekný tehlový 3 izb. byt NOVOSTAVBA Ulica na Grunte.70 m2+loggia,KVP: pekný tehlový 3 izb. byt NOVOSTAVBA Ulica na Grunte.70 m2+loggia,Ulica na Grunte,Košice,okres Košice II,3,70.0,Novostavba,2017.0,,4/7 + výťah,A,1000.0,1429.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/4byFRP5OF_fss?st=CATGP_QO1U01kxokbRHpCSIlfnlwUJnhY_gSQi5Thvo&ts=1750524677&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/k2QFZxM6d_fss?st=5U2IBq0wL88A6Kh4yiVX4f1m7SshZxbWs4BwUCLPDpo&ts=1750524678&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/8oxzkI5ks_fss?st=7CfTRWotXtGO1TinYX_-VWOEhJXczJdVbSDOLCwoHs8&ts=1750524678&e=0,,
nehnutelnosti_sk,prenajom,JuypKikHssq,https://www.nehnutelnosti.sk/detail/JuypKikHssq/zariadeny-15-izbovy-byt-po-ciastocnej-rekonstrukcii,zariadený 1.5 izbový byt po čiastočnej rekonštrukcii,zariadený 1.5 izbový byt po čiastočnej rekonštrukcii,Maurerová,Košice,"Dargovských hrdinov, okres Košice III",1,43.0,,,,,nie je,650.0,,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsocHVzL1BNRlFCemRvX19mc3MsY2VudGVyLGNlbnRlciwwLDIwLDIwKS9qdWw=/cOu6RArum_fss?st=V8sViEPSh4ViJvOVgb-IChx41BeA8cjxfvkel3xXkmI&ts=1762283570&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMvUE1GUUJ6ZG9fX2ZzcyxjZW50ZXIsY2VudGVyLDAsMjAsMjApL2p1bA==/JItLZqNAW_fss?st=hAjbm9cGAZ7jtfS3e0g4Lf3apjlCcFMH_-mr0ZTh13E&ts=1762283571&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMvUE1GUUJ6ZG9fX2ZzcyxjZW50ZXIsY2VudGVyLDAsMjAsMjApL2p1bA==/pX4sfR3Of_fss?st=Zxpccz9ufI7wX1550Lrfmx4NZGzBo2RxmunUIzrRHPg&ts=1762283615&e=0,,
nehnutelnosti_sk,prenajom,JudI47lba7_t,https://www.nehnutelnosti.sk/detail/JudI47lba7_t/3-izbovyl-nova-terasal-parking,"3 izbový, Nová Terasa, Parking","3 izbový, Nová Terasa, Parking",Suľovská,Košice,"Západ, okres Košice II",3,86.0,Novostavba,,,1,,1400.0,1628.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/q6tiLf6v__fss?st=ecgoYi0mk8qHrE8FNYBXM1DKrapzkYiAoz_fNOfwpmM&ts=1761136853&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/vB9ISgF7K_fss?st=lrhKsml-Vy9jt6fkDdCcKLcVM7XqxDPK8B2kkWZ-pd4&ts=1761136855&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/DWBIK_cld_fss?st=FDJwly9Nlh8-xC8aPl7EgccATAnZEzW6Z3Tig5qH-04&ts=1761136855&e=0,,
nehnutelnosti_sk,prenajom,Juh8OCThFeg,https://www.nehnutelnosti.sk/detail/Juh8OCThFeg/prenajom---luxusny-2-izbovy-byt-v-centre-mesta-kosic,Prenájom - luxusný 2 izbový byt v centre mesta Košíc,Prenájom - luxusný 2 izbový byt v centre mesta Košíc,Košice-Sever,Košice,"Sever, okres Košice I",2,52.0,,,,2,B,750.0,1442.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsocHVzL1BNRlFCemRvX19mc3MsY2VudGVyLGNlbnRlciwwLDIwLDIwKS9qdWw=/iMtlN5L05_fss?st=vcOZ7A7fzCZga3DDOUoEhOjpt54EGZ3XLGMccgFvnOg&ts=1759676155&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMvUE1GUUJ6ZG9fX2ZzcyxjZW50ZXIsY2VudGVyLDAsMjAsMjApL2p1bA==/CTKL8RvaA_fss?st=3PQ4dQGSvKSC14HVCBCPZGDPCk2sYkLMfIdni8yH5Ec&ts=1759676156&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMvUE1GUUJ6ZG9fX2ZzcyxjZW50ZXIsY2VudGVyLDAsMjAsMjApL2p1bA==/KrGd0ASNl_fss?st=d2_7C28Rg3jeQm0N_2yhYc1NViiNa12obHBmWmaoieE&ts=1759676156&e=0,,
